"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"21"	8.72131155991993e-38	2.80692837457192	0.289	0.208	4.36065577995997e-34	"CD8+ Treg"	"ENSDNOG00000000763"
"22"	2.67438096241148e-32	0.861492877524658	0.669	0.749	1.33719048120574e-28	"CD8+ Treg"	"ENSDNOG00000001746"
"23"	2.55925590130233e-14	0.297823866042069	0.986	0.943	1.27962795065117e-10	"CD8+ Treg"	"ENSDNOG00000011333"
"24"	5.11269269848728e-13	1.77890223515399	0.359	0.318	2.55634634924364e-09	"CD8+ Treg"	"ENSDNOG00000046166"
"25"	6.7261554070224e-11	0.731626288514115	0.575	0.592	3.3630777035112e-07	"CD8+ Treg"	"ENSDNOG00000048912"
"26"	1.80522277515646e-10	0.269650050075634	0.337	0.277	9.0261138757823e-07	"CD8+ Treg"	"ENSDNOG00000033488"
"27"	5.3161249469971e-10	3.6921045988361	0.998	0.998	2.65806247349855e-06	"CD8+ Treg"	"ENSDNOG00000004237"
"28"	4.43749994783432e-09	0.321738741041824	0.526	0.427	2.21874997391716e-05	"CD8+ Treg"	"ENSDNOG00000042141"
"29"	3.85641512390531e-05	0.318760031502526	0.741	0.765	0.192820756195265	"CD8+ Treg"	"ENSDNOG00000041350"
"30"	7.94449453705735e-05	0.403082456430533	0.548	0.483	0.397224726852867	"CD8+ Treg"	"ENSDNOG00000004477"
"31"	0.000262320234673446	0.581269490415636	0.438	0.389	1	"CD8+ Treg"	"ENSDNOG00000001438"
"32"	0.0033931721746294	0.434166724083493	0.311	0.381	1	"CD8+ Treg"	"ENSDNOG00000010476"
"33"	0.00489592929783486	0.529454856411484	0.617	0.648	1	"CD8+ Treg"	"ENSDNOG00000047741"
"34"	0.0151924248527936	0.503878073770686	0.297	0.322	1	"CD8+ Treg"	"ENSDNOG00000040321"
"35"	0.122189541236069	0.401835610243998	0.553	0.543	1	"CD8+ Treg"	"ENSDNOG00000034346"
"36"	0.148815797187187	0.300297017361732	0.589	0.6	1	"CD8+ Treg"	"ENSDNOG00000001075"
"37"	0.267435465868499	14.2786175689318	0.337	0.301	1	"CD8+ Treg"	"ENSDNOG00000008402"
"38"	0.361733754090851	0.404506716805799	0.279	0.319	1	"CD8+ Treg"	"ENSDNOG00000014699"
"39"	0.435788571868784	0.901897387720913	0.312	0.347	1	"CD8+ Treg"	"ENSDNOG00000004086"
"40"	0	4.0023450531164	0.886	0.626	0	"CD14+ Monocytes"	"ENSDNOG00000034880"
"41"	0	3.66992713377846	1	0.994	0	"CD14+ Monocytes"	"ENSDNOG00000018894"
"42"	0	3.47438832654913	0.999	0.993	0	"CD14+ Monocytes"	"ENSDNOG00000036956"
"43"	0	3.44075916051524	0.999	0.988	0	"CD14+ Monocytes"	"ENSDNOG00000048538"
"44"	0	3.00997516002777	0.942	0.848	0	"CD14+ Monocytes"	"ENSDNOG00000005585"
"45"	0	2.81715157610738	0.997	0.964	0	"CD14+ Monocytes"	"ENSDNOG00000038062"
"46"	0	2.77592078807996	0.998	0.971	0	"CD14+ Monocytes"	"ENSDNOG00000046032"
"47"	0	2.54361251569705	0.999	0.957	0	"CD14+ Monocytes"	"ENSDNOG00000018269"
"48"	0	2.34037126480797	0.997	0.977	0	"CD14+ Monocytes"	"ENSDNOG00000036172"
"49"	0	2.29366863124694	0.995	0.945	0	"CD14+ Monocytes"	"ENSDNOG00000034943"
"50"	0	1.96711904878802	0.994	0.948	0	"CD14+ Monocytes"	"ENSDNOG00000025666"
"51"	0	1.92822693858289	0.999	0.967	0	"CD14+ Monocytes"	"ENSDNOG00000047673"
"52"	0	1.89611582576093	1	1	0	"CD14+ Monocytes"	"ENSDNOG00000019230"
"53"	0	1.76607875211029	0.997	0.949	0	"CD14+ Monocytes"	"ENSDNOG00000048965"
"54"	0	1.71010808556995	0.995	0.955	0	"CD14+ Monocytes"	"ENSDNOG00000047826"
"55"	0	1.64322156023166	1	1	0	"CD14+ Monocytes"	"ENSDNOG00000033443"
"56"	0	1.62249594837851	0.976	0.787	0	"CD14+ Monocytes"	"ENSDNOG00000025512"
"57"	0	1.61984229778804	0.996	0.944	0	"CD14+ Monocytes"	"ENSDNOG00000035200"
"58"	0	1.55820586852293	0.996	0.955	0	"CD14+ Monocytes"	"ENSDNOG00000033138"
"59"	0	1.54218799099344	0.965	0.871	0	"CD14+ Monocytes"	"ENSDNOG00000041692"
"60"	0	1.51793152643669	0.894	0.556	0	"CD14+ Monocytes"	"ENSDNOG00000051663"
"61"	0	1.48360890704469	1	0.999	0	"CD14+ Monocytes"	"ENSDNOG00000031516"
"62"	0	1.48091084254598	0.998	0.954	0	"CD14+ Monocytes"	"ENSDNOG00000033465"
"63"	0	1.47731111902157	1	1	0	"CD14+ Monocytes"	"ENSDNOG00000038555"
"64"	0	1.47488347196365	1	0.999	0	"CD14+ Monocytes"	"ENSDNOG00000049724"
"65"	0	1.46788982269902	1	0.994	0	"CD14+ Monocytes"	"ENSDNOG00000038302"
"66"	0	1.40817213539134	1	1	0	"CD14+ Monocytes"	"ENSDNOG00000033767"
"67"	0	1.39279044923648	0.995	0.964	0	"CD14+ Monocytes"	"ENSDNOG00000036764"
"68"	0	1.38251995248708	1	0.999	0	"CD14+ Monocytes"	"ENSDNOG00000031747"
"69"	0	1.30108346340273	0.945	0.602	0	"CD14+ Monocytes"	"ENSDNOG00000016210"
"70"	0	1.2991376041768	0.957	0.821	0	"CD14+ Monocytes"	"ENSDNOG00000007075"
"71"	0	1.27991980036104	0.774	0.533	0	"CD14+ Monocytes"	"ENSDNOG00000048404"
"72"	0	1.26225417200898	0.965	0.685	0	"CD14+ Monocytes"	"ENSDNOG00000040814"
"73"	0	1.26146953641599	1	0.999	0	"CD14+ Monocytes"	"ENSDNOG00000039611"
"74"	0	1.24131861866572	0.999	0.992	0	"CD14+ Monocytes"	"ENSDNOG00000049169"
"75"	0	1.23607413844655	0.992	0.923	0	"CD14+ Monocytes"	"ENSDNOG00000049803"
"76"	0	1.22776199242902	1	0.989	0	"CD14+ Monocytes"	"ENSDNOG00000019896"
"77"	0	1.21717905716758	0.985	0.845	0	"CD14+ Monocytes"	"ENSDNOG00000019028"
"78"	0	1.20114294907739	0.995	0.935	0	"CD14+ Monocytes"	"ENSDNOG00000008908"
"79"	0	1.20047974157056	0.992	0.94	0	"CD14+ Monocytes"	"ENSDNOG00000000347"
"80"	0	1.18008212409542	0.935	0.608	0	"CD14+ Monocytes"	"ENSDNOG00000037681"
"81"	0	1.17592843916812	0.998	0.978	0	"CD14+ Monocytes"	"ENSDNOG00000005105"
"82"	0	1.14062215762579	0.976	0.801	0	"CD14+ Monocytes"	"ENSDNOG00000041462"
"83"	0	1.13620828303979	1	0.993	0	"CD14+ Monocytes"	"ENSDNOG00000052098"
"84"	0	1.13158453785298	0.995	0.95	0	"CD14+ Monocytes"	"ENSDNOG00000040880"
"85"	0	1.12910303468108	1	1	0	"CD14+ Monocytes"	"ENSDNOG00000018812"
"86"	0	1.12197077691414	1	0.997	0	"CD14+ Monocytes"	"ENSDNOG00000018450"
"87"	0	1.10300262697534	0.999	0.948	0	"CD14+ Monocytes"	"ENSDNOG00000030671"
"88"	0	1.09801250213054	0.948	0.642	0	"CD14+ Monocytes"	"ENSDNOG00000034860"
"89"	0	1.0730254435304	0.993	0.945	0	"CD14+ Monocytes"	"ENSDNOG00000043957"
"90"	0	1.06310478126352	1	1	0	"CD14+ Monocytes"	"ENSDNOG00000011305"
"91"	0	1.05969665410516	0.992	0.871	0	"CD14+ Monocytes"	"ENSDNOG00000031036"
"92"	0	1.04406414590008	1	1	0	"CD14+ Monocytes"	"ENSDNOG00000043179"
"93"	0	1.04306864447539	0.969	0.76	0	"CD14+ Monocytes"	"ENSDNOG00000018263"
"94"	0	1.04073566918348	0.829	0.651	0	"CD14+ Monocytes"	"ENSDNOG00000018344"
"95"	0	1.03984034981444	1	1	0	"CD14+ Monocytes"	"ENSDNOG00000019583"
"96"	0	1.03263522498277	0.97	0.797	0	"CD14+ Monocytes"	"ENSDNOG00000007242"
"97"	0	1.03194008981479	1	1	0	"CD14+ Monocytes"	"ENSDNOG00000035525"
"98"	0	1.02232246781864	0.995	0.953	0	"CD14+ Monocytes"	"ENSDNOG00000006191"
"99"	0	1.01023371839599	0.976	0.819	0	"CD14+ Monocytes"	"ENSDNOG00000008510"
"100"	0	1.00897243876153	0.996	0.976	0	"CD14+ Monocytes"	"ENSDNOG00000015061"
"101"	0	0.997859331166935	0.974	0.825	0	"CD14+ Monocytes"	"ENSDNOG00000002864"
"102"	0	0.992816525750103	0.901	0.533	0	"CD14+ Monocytes"	"ENSDNOG00000034151"
"103"	0	0.982361836203413	0.954	0.792	0	"CD14+ Monocytes"	"ENSDNOG00000036565"
"104"	0	0.97834954046126	0.93	0.577	0	"CD14+ Monocytes"	"ENSDNOG00000048864"
"105"	0	0.975887798963876	0.99	0.922	0	"CD14+ Monocytes"	"ENSDNOG00000012604"
"106"	0	0.975286558034109	0.989	0.929	0	"CD14+ Monocytes"	"ENSDNOG00000031609"
"107"	0	0.968496031185124	0.976	0.785	0	"CD14+ Monocytes"	"ENSDNOG00000045388"
"108"	0	0.968409979624941	1	1	0	"CD14+ Monocytes"	"ENSDNOG00000046934"
"109"	0	0.964713912492092	1	0.999	0	"CD14+ Monocytes"	"ENSDNOG00000016628"
"110"	0	0.959707943163453	0.987	0.948	0	"CD14+ Monocytes"	"ENSDNOG00000030686"
"111"	0	0.95728234942505	0.999	1	0	"CD14+ Monocytes"	"ENSDNOG00000002067"
"112"	0	0.957050508698498	0.997	0.973	0	"CD14+ Monocytes"	"ENSDNOG00000036598"
"113"	0	0.954820649212591	0.892	0.636	0	"CD14+ Monocytes"	"ENSDNOG00000019093"
"114"	0	0.947654912463234	0.988	0.857	0	"CD14+ Monocytes"	"ENSDNOG00000030913"
"115"	0	0.945771438613039	0.991	0.949	0	"CD14+ Monocytes"	"ENSDNOG00000035768"
"116"	0	0.944989054967043	0.995	0.954	0	"CD14+ Monocytes"	"ENSDNOG00000039749"
"117"	0	0.940286872572369	1	1	0	"CD14+ Monocytes"	"ENSDNOG00000001344"
"118"	0	0.933256811815464	0.989	0.891	0	"CD14+ Monocytes"	"ENSDNOG00000034707"
"119"	0	0.929066366724605	0.983	0.895	0	"CD14+ Monocytes"	"ENSDNOG00000005673"
"120"	0	0.892390440527182	0.999	0.992	0	"CD14+ Monocytes"	"ENSDNOG00000040082"
"121"	0	0.887812209249452	0.994	0.906	0	"CD14+ Monocytes"	"ENSDNOG00000037374"
"122"	0	0.876213573905905	0.982	0.873	0	"CD14+ Monocytes"	"ENSDNOG00000017550"
"123"	0	0.872289851534901	0.948	0.596	0	"CD14+ Monocytes"	"ENSDNOG00000041591"
"124"	0	0.865441978066688	0.985	0.901	0	"CD14+ Monocytes"	"ENSDNOG00000031629"
"125"	0	0.863861572182724	0.984	0.919	0	"CD14+ Monocytes"	"ENSDNOG00000046025"
"126"	0	0.862637531180385	0.892	0.454	0	"CD14+ Monocytes"	"ENSDNOG00000031304"
"127"	0	0.861063453540529	0.98	0.903	0	"CD14+ Monocytes"	"ENSDNOG00000025582"
"128"	0	0.858183801660941	1	0.998	0	"CD14+ Monocytes"	"ENSDNOG00000012944"
"129"	0	0.840329106408876	0.993	0.982	0	"CD14+ Monocytes"	"ENSDNOG00000048876"
"130"	0	0.829762510668036	0.996	0.99	0	"CD14+ Monocytes"	"ENSDNOG00000034363"
"131"	0	0.829459036800305	0.975	0.832	0	"CD14+ Monocytes"	"ENSDNOG00000043478"
"132"	0	0.828727874627881	0.929	0.601	0	"CD14+ Monocytes"	"ENSDNOG00000030607"
"133"	0	0.826032685992644	0.951	0.812	0	"CD14+ Monocytes"	"ENSDNOG00000046870"
"134"	0	0.825790714852635	0.839	0.677	0	"CD14+ Monocytes"	"ENSDNOG00000037520"
"135"	0	0.8229105089505	0.999	0.999	0	"CD14+ Monocytes"	"ENSDNOG00000008396"
"136"	0	0.807830006636028	0.949	0.777	0	"CD14+ Monocytes"	"ENSDNOG00000018150"
"137"	0	0.798728725571127	0.999	0.997	0	"CD14+ Monocytes"	"ENSDNOG00000009440"
"138"	0	0.792121491571135	0.974	0.818	0	"CD14+ Monocytes"	"ENSDNOG00000045373"
"139"	0	0.776933831104947	0.946	0.676	0	"CD14+ Monocytes"	"ENSDNOG00000000712"
"140"	0	0.771578826319063	1	1	0	"CD14+ Monocytes"	"ENSDNOG00000032301"
"141"	0	0.770696044983103	0.861	0.553	0	"CD14+ Monocytes"	"ENSDNOG00000049236"
"142"	0	0.767062816735691	0.994	0.966	0	"CD14+ Monocytes"	"ENSDNOG00000017823"
"143"	0	0.755325002531381	0.988	0.9	0	"CD14+ Monocytes"	"ENSDNOG00000032989"
"144"	0	0.748181307204491	0.992	0.924	0	"CD14+ Monocytes"	"ENSDNOG00000041195"
"145"	0	0.741906107136559	0.873	0.627	0	"CD14+ Monocytes"	"ENSDNOG00000031789"
"146"	0	0.739613582399618	1	0.998	0	"CD14+ Monocytes"	"ENSDNOG00000011860"
"147"	0	0.73701901098086	0.995	0.961	0	"CD14+ Monocytes"	"ENSDNOG00000052916"
"148"	0	0.733622629413657	1	0.999	0	"CD14+ Monocytes"	"ENSDNOG00000011425"
"149"	0	0.730551146403711	0.988	0.965	0	"CD14+ Monocytes"	"ENSDNOG00000044633"
"150"	0	0.726839824816895	1	1	0	"CD14+ Monocytes"	"ENSDNOG00000038381"
"151"	0	0.725908071853681	0.978	0.796	0	"CD14+ Monocytes"	"ENSDNOG00000019443"
"152"	0	0.72555017981544	0.98	0.881	0	"CD14+ Monocytes"	"ENSDNOG00000031608"
"153"	0	0.723963979649012	0.963	0.726	0	"CD14+ Monocytes"	"ENSDNOG00000002384"
"154"	0	0.720172623710747	0.975	0.863	0	"CD14+ Monocytes"	"ENSDNOG00000045772"
"155"	0	0.712506487687226	0.962	0.74	0	"CD14+ Monocytes"	"ENSDNOG00000007266"
"156"	0	0.712314915646278	0.976	0.866	0	"CD14+ Monocytes"	"ENSDNOG00000000524"
"157"	0	0.70871037164707	1	0.994	0	"CD14+ Monocytes"	"ENSDNOG00000033785"
"158"	0	0.707252161454284	0.983	0.865	0	"CD14+ Monocytes"	"ENSDNOG00000038475"
"159"	0	0.703571046264749	0.987	0.862	0	"CD14+ Monocytes"	"ENSDNOG00000036368"
"160"	0	0.6940781337755	1	0.995	0	"CD14+ Monocytes"	"ENSDNOG00000035115"
"161"	0	0.687480827888223	0.972	0.795	0	"CD14+ Monocytes"	"ENSDNOG00000039053"
"162"	0	0.687055795833192	0.989	0.923	0	"CD14+ Monocytes"	"ENSDNOG00000043562"
"163"	0	0.681543537890285	0.996	0.965	0	"CD14+ Monocytes"	"ENSDNOG00000041988"
"164"	0	0.678850986157194	0.99	0.921	0	"CD14+ Monocytes"	"ENSDNOG00000045294"
"165"	0	0.674927883626318	0.983	0.897	0	"CD14+ Monocytes"	"ENSDNOG00000034002"
"166"	0	0.668386068238237	0.996	0.981	0	"CD14+ Monocytes"	"ENSDNOG00000023895"
"167"	0	0.664582028488466	0.972	0.849	0	"CD14+ Monocytes"	"ENSDNOG00000036171"
"168"	0	0.661588619100173	0.989	0.896	0	"CD14+ Monocytes"	"ENSDNOG00000015754"
"169"	0	0.658944705857813	0.916	0.707	0	"CD14+ Monocytes"	"ENSDNOG00000006343"
"170"	0	0.657923281061423	0.999	0.978	0	"CD14+ Monocytes"	"ENSDNOG00000041581"
"171"	0	0.653678707991705	0.981	0.842	0	"CD14+ Monocytes"	"ENSDNOG00000041223"
"172"	0	0.649712953376968	0.94	0.765	0	"CD14+ Monocytes"	"ENSDNOG00000000426"
"173"	0	0.627650897845176	0.908	0.698	0	"CD14+ Monocytes"	"ENSDNOG00000043185"
"174"	0	0.623188605681076	0.974	0.793	0	"CD14+ Monocytes"	"ENSDNOG00000047421"
"175"	0	0.612157633869167	0.925	0.746	0	"CD14+ Monocytes"	"ENSDNOG00000047426"
"176"	0	0.610896140768386	0.929	0.609	0	"CD14+ Monocytes"	"ENSDNOG00000035897"
"177"	0	0.607257512969021	0.989	0.895	0	"CD14+ Monocytes"	"ENSDNOG00000037047"
"178"	0	0.607187337474997	0.938	0.761	0	"CD14+ Monocytes"	"ENSDNOG00000007884"
"179"	0	0.605421813054258	0.987	0.895	0	"CD14+ Monocytes"	"ENSDNOG00000035740"
"180"	0	0.601497403097996	0.976	0.869	0	"CD14+ Monocytes"	"ENSDNOG00000032829"
"181"	0	0.589423606356934	0.97	0.828	0	"CD14+ Monocytes"	"ENSDNOG00000018787"
"182"	0	0.58835168978469	0.864	0.484	0	"CD14+ Monocytes"	"ENSDNOG00000039558"
"183"	0	0.587673954530208	0.986	0.831	0	"CD14+ Monocytes"	"ENSDNOG00000041248"
"184"	0	0.58290037808935	0.961	0.744	0	"CD14+ Monocytes"	"ENSDNOG00000049658"
"185"	0	0.579923859995768	0.979	0.798	0	"CD14+ Monocytes"	"ENSDNOG00000034912"
"186"	0	0.579657272580522	0.985	0.814	0	"CD14+ Monocytes"	"ENSDNOG00000032561"
"187"	0	0.56721893748841	0.917	0.806	0	"CD14+ Monocytes"	"ENSDNOG00000042290"
"188"	0	0.562799072663508	0.967	0.899	0	"CD14+ Monocytes"	"ENSDNOG00000032504"
"189"	0	0.559925514808726	0.856	0.449	0	"CD14+ Monocytes"	"ENSDNOG00000034439"
"190"	0	0.558019094923214	0.998	0.997	0	"CD14+ Monocytes"	"ENSDNOG00000045091"
"191"	0	0.554327857018567	0.98	0.923	0	"CD14+ Monocytes"	"ENSDNOG00000018459"
"192"	0	0.554127350496996	0.954	0.85	0	"CD14+ Monocytes"	"ENSDNOG00000001068"
"193"	0	0.55239232090674	0.966	0.822	0	"CD14+ Monocytes"	"ENSDNOG00000010891"
"194"	0	0.549406083475335	0.99	0.88	0	"CD14+ Monocytes"	"ENSDNOG00000037390"
"195"	0	0.545376327992918	1	1	0	"CD14+ Monocytes"	"ENSDNOG00000032671"
"196"	0	0.536911605442726	1	0.999	0	"CD14+ Monocytes"	"ENSDNOG00000020033"
"197"	0	0.532778846977712	0.96	0.857	0	"CD14+ Monocytes"	"ENSDNOG00000036280"
"198"	0	0.527207788789973	0.996	0.98	0	"CD14+ Monocytes"	"ENSDNOG00000016460"
"199"	0	0.523772237889817	0.987	0.919	0	"CD14+ Monocytes"	"ENSDNOG00000023937"
"200"	0	0.521723847879726	0.981	0.928	0	"CD14+ Monocytes"	"ENSDNOG00000016570"
"201"	0	0.514599907765145	0.831	0.629	0	"CD14+ Monocytes"	"ENSDNOG00000010350"
"202"	0	0.512255496689847	0.975	0.737	0	"CD14+ Monocytes"	"ENSDNOG00000050789"
"203"	0	0.511744005961845	0.97	0.935	0	"CD14+ Monocytes"	"ENSDNOG00000038912"
"204"	0	0.508839826472237	0.935	0.844	0	"CD14+ Monocytes"	"ENSDNOG00000031490"
"205"	0	0.506766249974798	0.986	0.914	0	"CD14+ Monocytes"	"ENSDNOG00000004045"
"206"	0	0.49618067187279	0.991	0.902	0	"CD14+ Monocytes"	"ENSDNOG00000034846"
"207"	0	0.491477017599624	0.956	0.703	0	"CD14+ Monocytes"	"ENSDNOG00000012506"
"208"	0	0.489095386432609	0.93	0.73	0	"CD14+ Monocytes"	"ENSDNOG00000007419"
"209"	0	0.472782091411909	0.986	0.954	0	"CD14+ Monocytes"	"ENSDNOG00000002682"
"210"	0	0.471710015607993	0.916	0.671	0	"CD14+ Monocytes"	"ENSDNOG00000012771"
"211"	0	0.469594872186173	1	1	0	"CD14+ Monocytes"	"ENSDNOG00000013620"
"212"	0	0.469272621141268	0.983	0.926	0	"CD14+ Monocytes"	"ENSDNOG00000047566"
"213"	0	0.468935324055741	0.977	0.776	0	"CD14+ Monocytes"	"ENSDNOG00000045076"
"214"	0	0.466540427904708	0.963	0.871	0	"CD14+ Monocytes"	"ENSDNOG00000048656"
"215"	0	0.465727625485088	0.984	0.904	0	"CD14+ Monocytes"	"ENSDNOG00000007218"
"216"	0	0.45318967379147	0.964	0.784	0	"CD14+ Monocytes"	"ENSDNOG00000046101"
"217"	0	0.45228949369463	0.794	0.597	0	"CD14+ Monocytes"	"ENSDNOG00000044448"
"218"	0	0.449822521067812	0.998	0.982	0	"CD14+ Monocytes"	"ENSDNOG00000004692"
"219"	0	0.447878469856033	1	1	0	"CD14+ Monocytes"	"ENSDNOG00000044581"
"220"	0	0.442223697258004	0.999	0.977	0	"CD14+ Monocytes"	"ENSDNOG00000042034"
"221"	0	0.442012606617543	0.992	0.966	0	"CD14+ Monocytes"	"ENSDNOG00000032885"
"222"	0	0.434543602427515	0.971	0.743	0	"CD14+ Monocytes"	"ENSDNOG00000035488"
"223"	0	0.429091211851464	0.999	0.99	0	"CD14+ Monocytes"	"ENSDNOG00000010239"
"224"	0	0.429038433180442	0.969	0.804	0	"CD14+ Monocytes"	"ENSDNOG00000043659"
"225"	0	0.421875526873057	0.992	0.948	0	"CD14+ Monocytes"	"ENSDNOG00000046252"
"226"	0	0.421201380233499	0.966	0.87	0	"CD14+ Monocytes"	"ENSDNOG00000009714"
"227"	0	0.416881587520376	0.916	0.694	0	"CD14+ Monocytes"	"ENSDNOG00000012184"
"228"	0	0.416690709007805	0.985	0.959	0	"CD14+ Monocytes"	"ENSDNOG00000000545"
"229"	0	0.416188936165915	0.809	0.367	0	"CD14+ Monocytes"	"ENSDNOG00000049163"
"230"	0	0.41317197020345	0.972	0.785	0	"CD14+ Monocytes"	"ENSDNOG00000005595"
"231"	0	0.412075315070759	0.859	0.514	0	"CD14+ Monocytes"	"ENSDNOG00000046976"
"232"	0	0.411378618131369	0.939	0.676	0	"CD14+ Monocytes"	"ENSDNOG00000013695"
"233"	0	0.409816388735403	0.913	0.676	0	"CD14+ Monocytes"	"ENSDNOG00000007014"
"234"	0	0.409749493963206	0.806	0.399	0	"CD14+ Monocytes"	"ENSDNOG00000049154"
"235"	0	0.406124680740222	0.941	0.706	0	"CD14+ Monocytes"	"ENSDNOG00000006182"
"236"	0	0.40503901276719	0.964	0.772	0	"CD14+ Monocytes"	"ENSDNOG00000051781"
"237"	0	0.402037751917964	0.839	0.602	0	"CD14+ Monocytes"	"ENSDNOG00000041454"
"238"	0	0.393820920875577	0.985	0.896	0	"CD14+ Monocytes"	"ENSDNOG00000043033"
"239"	0	0.393522602296303	0.887	0.549	0	"CD14+ Monocytes"	"ENSDNOG00000011785"
"240"	0	0.392565761248442	0.928	0.682	0	"CD14+ Monocytes"	"ENSDNOG00000010727"
"241"	0	0.385953618917805	0.776	0.378	0	"CD14+ Monocytes"	"ENSDNOG00000034405"
"242"	0	0.385201064118386	0.985	0.911	0	"CD14+ Monocytes"	"ENSDNOG00000044550"
"243"	0	0.37748955857904	0.971	0.832	0	"CD14+ Monocytes"	"ENSDNOG00000032202"
"244"	0	0.375390918677023	0.957	0.676	0	"CD14+ Monocytes"	"ENSDNOG00000005939"
"245"	0	0.374010550033011	0.913	0.617	0	"CD14+ Monocytes"	"ENSDNOG00000032753"
"246"	0	0.373118542339563	0.902	0.537	0	"CD14+ Monocytes"	"ENSDNOG00000033141"
"247"	0	0.371441178360682	0.969	0.87	0	"CD14+ Monocytes"	"ENSDNOG00000003265"
"248"	0	0.362308510895873	0.916	0.797	0	"CD14+ Monocytes"	"ENSDNOG00000046163"
"249"	0	0.358014687140749	0.921	0.691	0	"CD14+ Monocytes"	"ENSDNOG00000031670"
"250"	0	0.354082542519442	0.901	0.738	0	"CD14+ Monocytes"	"ENSDNOG00000010462"
"251"	0	0.353833721754928	0.898	0.69	0	"CD14+ Monocytes"	"ENSDNOG00000017504"
"252"	0	0.348427880758023	0.769	0.492	0	"CD14+ Monocytes"	"ENSDNOG00000024745"
"253"	0	0.345206379017426	0.991	0.938	0	"CD14+ Monocytes"	"ENSDNOG00000036176"
"254"	0	0.344341933108063	0.929	0.688	0	"CD14+ Monocytes"	"ENSDNOG00000038727"
"255"	0	0.344245690904902	0.995	0.997	0	"CD14+ Monocytes"	"ENSDNOG00000039465"
"256"	0	0.338402442665239	0.984	0.96	0	"CD14+ Monocytes"	"ENSDNOG00000015929"
"257"	0	0.335820525028123	0.967	0.87	0	"CD14+ Monocytes"	"ENSDNOG00000042281"
"258"	0	0.334838577982019	0.954	0.709	0	"CD14+ Monocytes"	"ENSDNOG00000006489"
"259"	0	0.334071826336201	0.819	0.403	0	"CD14+ Monocytes"	"ENSDNOG00000011901"
"260"	0	0.332318230399866	0.96	0.789	0	"CD14+ Monocytes"	"ENSDNOG00000006669"
"261"	0	0.33054210372995	0.937	0.683	0	"CD14+ Monocytes"	"ENSDNOG00000046350"
"262"	0	0.330390314555553	0.882	0.545	0	"CD14+ Monocytes"	"ENSDNOG00000033427"
"263"	0	0.327535006991192	0.916	0.593	0	"CD14+ Monocytes"	"ENSDNOG00000017415"
"264"	0	0.323030422683074	0.987	0.928	0	"CD14+ Monocytes"	"ENSDNOG00000030595"
"265"	0	0.319211062242571	0.966	0.951	0	"CD14+ Monocytes"	"ENSDNOG00000009210"
"266"	0	0.318950921537496	0.988	0.935	0	"CD14+ Monocytes"	"ENSDNOG00000039179"
"267"	0	0.318920927996428	0.93	0.731	0	"CD14+ Monocytes"	"ENSDNOG00000048628"
"268"	0	0.304374583348279	0.926	0.614	0	"CD14+ Monocytes"	"ENSDNOG00000017532"
