	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:228	GO:228	FOXP2_SKNMC_HG19	95/3693	294/12202	0.237862078791142	0.381334443776275	0.270252654265625		95
GO:504	GO:504	TCF7L2_HEPG2_HG19	103/3693	320/12202	0.241769102000922	0.38154186409520396	0.270399653553662		103
GO:278	GO:278	JUND_HCT116_HG19	55/3693	167/12202	0.249242946182473	0.387285193298919	0.274469965026852		55
GO:460	GO:460	SREBF2_GM12878_HG19	79/3693	244/12202	0.25468265175984806	0.389741633753707	0.276210850393456		79
GO:217	GO:217	FOSL2_MCF7_HG19	67/3693	206/12202	0.260794104439332	0.39313738131899295	0.27861742500981296		67
GO:196	GO:196	ESR1_ECC1_HG19	116/3693	365/12202	0.278733990512378	0.409895189310113	0.290493724576214		116
GO:514	GO:514	TEN1.CDK3	61/3693	188/12202	0.280027406558394	0.409895189310113	0.290493724576214		61
GO:283	GO:283	JUND_MELCELLLINE_MM9	56/3693	174/12202	0.315691036752483	0.452211172181392	0.320483165277068		56
GO:213	GO:213	FOSL1_HCT116_HG19	60/3693	187/12202	0.317891022028503	0.452211172181392	0.320483165277068		60
GO:271	GO:271	JUN_HELAS3_HG19	91/3693	292/12202	0.38922425526211607	0.545995135853802	0.38694809002666497		91
GO:510	GO:510	TEAD4_HEPG2_HG19	45/3693	143/12202	0.40729544354573294	0.563518353398891	0.399366837218599		45
GO:512	GO:512	TEAD4_MCF7_HG19	27/3693	85/12202	0.42145105814797706	0.575223741526293	0.40766247445323495		27
GO:197	GO:197	ESR1_T47D_HG19	78/3693	252/12202	0.428975201430243	0.577686604592727	0.409407911540443		78
GO:372	GO:372	NR2C2_GM12878_HG19	117/3693	381/12202	0.443747758453189	0.5897174158391071	0.4179341769365221		117
GO:375	GO:375	NR2C2_K562_HG19	75/3693	244/12202	0.45993793393474	0.6032952120442701	0.427556794361754		75
GO:378	GO:378	NR2F2_MCF7_HG19	120/3693	394/12202	0.4859799572642589	0.629281739534489	0.445973510040076		120
GO:380	GO:380	NR3C1_ECC1_HG19	42/3693	137/12202	0.49248333570360603	0.6296305937476488	0.446220743875353		42
GO:429	GO:429	RFX5_IMR90_HG19	89/3693	293/12202	0.505917386639067	0.6387207006318221	0.452662924887586		89
GO:496	GO:496	TCF12_MCF7_HG19	19/3693	62/12202	0.521975252648178	0.650858031079827	0.46126468070274396		19
GO:238	GO:238	GABPA_MELCELLLINE_MM9	24/3693	79/12202	0.533728561037326	0.657397373960609	0.465899129018462		24
GO:244	GO:244	GATA1_MEGAKARYOCYTE_MM9	128/3693	425/12202	0.54568574501593	0.664027231886855	0.470597725568589		128
GO:27	GO:27	CACNG7	45/3693	150/12202	0.559347691889127	0.672549010485736	0.47663713093309096		45
GO:13	GO:13	ATG16L1	18/3693	62/12202	0.6308046682954929	0.74954437056288	0.531203931196205		18
GO:381	GO:381	NR3C1_HEPG2_HG19	42/3693	145/12202	0.664199944050462	0.780048771501125	0.552822474852282		42
GO:227	GO:227	FOXP2_PFSK1_HG19	31/3693	108/12202	0.6732677848366759	0.781609727224187	0.553928727996297		31
GO:376	GO:376	NR2F2_HEPG2_HG19	25/3693	88/12202	0.686165114520324	0.7838562460431121	0.555520841385426		25
GO:576	GO:576	ZZZ3_GM12878_HG19	51/3693	177/12202	0.6907248108696731	0.7838562460431121	0.555520841385426		51
GO:358	GO:358	NANOG_H1HESC_HG19	22/3693	79/12202	0.7194311459132141	0.8073616193026071	0.572179156983609		22
GO:559	GO:559	ZKSCAN1_MELCELLLINE_MM9	45/3693	159/12202	0.733170600897601	0.812798441354954	0.57603224608793		45
GO:577	GO:577	ZZZ3_HELAS3_HG19	35/3693	125/12202	0.74037085747184	0.812798441354954	0.57603224608793		35
GO:293	GO:293	MAFK_GM12878_HG19	31/3693	112/12202	0.756450293310454	0.821521286283396	0.582214147652641		31
GO:202	GO:202	ETS1_GM12878_HG19	33/3693	122/12202	0.8087222032327801	0.8689461970905408	0.615824298094391		33
GO:223	GO:223	FOXA2_HEPG2_HG19	63/3693	231/12202	0.858477443762071	0.912697071789149	0.646830650147599		63
GO:556	GO:556	ZEB1_HEPG2_HG19	32/3693	125/12202	0.8937888215877159	0.9403403227120759	0.6664214897803149		32
GO:285	GO:285	JUND_T47D_HG19	15/3693	64/12202	0.9107131455316461	0.948268326790683	0.67204008568803		15
GO:418	GO:418	REST_MCF7_HG19	113/3693	466/12202	0.998598374804479	0.999999764209425	0.7087022820869301		113
GO:424	GO:424	REST_U87MG_HG19	64/3693	321/12202	0.999991479278682	0.999999764209425	0.7087022820869301		64
GO:413	GO:413	REST_HCT116_HG19	55/3693	287/12202	0.9999941689827779	0.999999764209425	0.7087022820869301		55
GO:421	GO:421	REST_PANC1_HG19	86/3693	433/12202	0.999999764209425	0.999999764209425	0.7087022820869301		86
